JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2454423.766,10.3,,,V,JM,,95,109,SEF0401,,0,,V,,,,LX CYG,,STD,,,,
2454426.5,10.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454428.4,10.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454440.2,10.468,0.003,,V,TRF,,109,,f 040110,,0,1.01,V,10.94,,,LX CYG,,STD,,,,
2454440.502,10.8,,,Vis.,KMA,,109,,40110,,0,,V,,,,LX CYG,,STD,,,,
2454440.727,10.3,,,V,JM,,95,109,SEF0401,,0,,V,,,,LX CYG,,STD,,,,
2454447.495,10.8,,,Vis.,KMA,,109,,40110,,0,,V,,,,LX CYG,,STD,,,,
2454450.4,10.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454451.251,11.1,,,Vis.,HHU,,109,116,SE040110,,,,V,,,,LX CYG,,STD,,,,
2454452.4,10.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454453.689,10.3,,,V,JM,,95,109,SEF0401,,0,,V,,,,LX CYG,,STD,,,,
2454457.4,10.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454466.653,10.1,,,V,JM,,95,109,SEF0401,,0,,V,,,,LX CYG,,STD,,,,
2454468.244,10.5,,,Vis.,HHU,,97,109,SE040110,,0,,V,,,,LX CYG,,STD,,,,
2454470.482,10.6,,,Vis.,KMA,,102,109,40110,,0,,V,,,,LX CYG,,STD,,,,
2454472.2,10.6,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454478.4,10.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454490.3,10.4,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454498.3,10.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454505.3,10.8,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454533.6,10.8,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454571.6,11.4,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454573.899,11,,,Vis.,KMA,,109,116,40110,,,,V,,,,LX CYG,,STD,,,,
2454583.6,10.97,0.001,,V,TRF,,124,,80607,,0,1.29,V,12.441,,,LX CYG,,STD,,,,
2454587.54,11.5,,,Vis.,KTZ,,109,123,SE2004,,0,,V,,,,LX CYG,,STD,,,,
2454589.6,11.4,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454590.523,10.9,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454590.526,10.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454590.529,10.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454590.532,10.9,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454595.53,11.7,,,Vis.,KTZ,,109,123,SE2004,,0,,V,,,,LX CYG,,STD,,,,
2454597.5,11.5,,,Vis.,CMG,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454607.588,11.1,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454611.947,10.97,0.05,,V,JM,,110,112,80411,,0,,V,10.964,11.23,,LX CYG,,STD,1,,,
2454627.6,11.434,0.007,,V,TRF,,124,,80607,,0,1.14,V,12.441,,,LX CYG,,STD,,,,
2454631.4,11.9,,,Vis.,MRX,,116,123,40110,na,0,,V,,,,LX CYG,,STD,,,,
2454634.527,11.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454634.53,11.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454634.533,11.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454634.536,11.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454634.543,11.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454640.824,11.9,,,Vis.,KMA,,116,123,40110,,,,V,,,,LX CYG,,STD,,,,
2454643.52,11.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454643.523,11.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454643.526,11.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454643.533,11.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454646.459,11.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454648.517,11.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454648.521,11.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454648.524,11.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454648.53,11.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454657.753,12.5,,,Vis.,KMA,,123,127,40110,,,,V,,,,LX CYG,,STD,,,,
2454661.529,11.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454661.532,11.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454661.535,11.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454661.538,11.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454661.546,11.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454662.659,12.4,,,Vis.,SXN,,123,127,40110,,0,,V,,,,LX CYG,,STD,,,,
2454663.4,11.913,0.002,,V,TRF,,124,,80607,,0,1.32,V,12.441,,,LX CYG,,STD,,,,
2454667.534,11.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454667.537,11.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454667.54,12,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454667.543,11.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454667.553,11.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454671.523,11.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454671.526,11.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454671.529,11.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454671.532,11.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454671.543,11.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454672.4,12.049,0.004,,V,TRF,,124,,80607,,0,1.18,V,12.441,,,LX CYG,,STD,,,,
2454676.48,12.8,,,Vis.,KTZ,,127,,SE2004,,0,,V,,,,LX CYG,,STD,,,,
2454677.536,11.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454677.539,11.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454677.542,12,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454677.545,11.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454677.555,11.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454681.686,13.2,,,Vis.,SXN,,"""131,135""",,40110,,0,,V,,,,LX CYG,,STD,,,,
2454681.787,11.933,0.012,,V,MQE,,ENSEMBLE,96,80804,GRAS-G4,0,2.682,V,,9.594,,LX CYG,,STD,,,,
2454682.671,12.5,,,Vis.,KMA,,124,127,40110,,,,V,,,,LX CYG,,STD,,,,
2454682.819,12.9,,,Vis.,KMA,,127,131,40110,,,,V,,,,LX CYG,,STD,,,,
2454685.4,12.199,0.004,,V,TRF,,124,,80607,,0,1.15,V,12.441,,,LX CYG,,STD,,,,
2454693.555,11.97,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454693.558,12.02,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454693.561,12.03,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454693.564,12.02,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454693.575,12.02,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454696.89,12.206,0.012,,V,MQE,,96,,80818,GRAS-G4,0,1.313,V,9.636,,,LX CYG,,STD,,,,
2454699.621,12.7,,,Vis.,KMA,,127,131,40110,,,,V,,,,LX CYG,,STD,,,,
2454702.475,12.01,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454702.478,12.03,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454702.481,12.12,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454702.485,12.18,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454702.495,12.02,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454707.4,12.504,0.005,,V,TRF,,124,,80607,,0,1.07,V,12.441,,,LX CYG,,STD,,,,
2454708.469,12.1,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454708.472,12.08,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454708.475,12.05,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454708.478,12.15,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454708.488,12.21,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454709.441,12.19,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454709.444,12.11,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454709.447,12.14,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454709.454,12.11,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454709.5,12.9,,,Vis.,KTZ,,128,,SE2004,,0,,V,,,,LX CYG,,STD,,,,
2454709.651,13.3,,,Vis.,SXN,,"""131,135""",,40110,,0,,V,,,,LX CYG,,STD,,,,
2454711.783,13.1,,,Vis.,KMA,,131,135,40110,,,,V,,,,LX CYG,,STD,,,,
2454713.5,12.6,,,Vis.,KTZ,,124,128,SE2004,,0,,V,,,,LX CYG,,STD,,,,
2454718.478,12.2,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454718.481,12.2,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454718.484,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454718.487,12.2,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454718.497,12.2,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454722.441,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454722.444,12.2,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454722.447,12.2,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454722.45,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454722.718,13,,,Vis.,JDG,,12.8,13.5,1026ciu,,,,V,,,,LX CYG,,STD,,,,
2454724.438,12.2,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454724.441,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454724.444,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454724.447,12.2,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454728.44,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454728.443,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454728.447,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454728.45,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454728.46,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454729.42,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454729.423,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454729.426,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454729.658,12.2,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454730.3,12.802,0.004,,V,TRF,,124,,80607,,0,1.03,V,12.441,,,LX CYG,,STD,,,,
2454730.417,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454730.42,12.2,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454730.423,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454730.431,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454731.558,13.3,,,Vis.,KMA,,131,135,40110,,,,V,,,,LX CYG,,STD,,,,
2454735.419,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454735.422,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454735.425,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454735.428,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454735.438,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454736.409,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454736.412,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454736.415,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454736.422,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454737.33,13.2,,,Vis.,KTZ,,128,,SE2004,,0,,V,,,,LX CYG,,STD,,,,
2454737.415,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454737.418,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454737.422,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454737.425,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454737.432,12.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454738.392,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454738.396,12.3,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454738.399,12.2,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454738.409,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454739.267,12.07,0.03,,V,HMH,BU,000-BCP-616,000-BCP-642,80101,,1,1.104,V,12.777,10.964,,LX CYG,,STD,,,,
2454744.69,13.7,,,Vis.,KMA,,135,,40110,,,,V,,,,LX CYG,,STD,,,,
2454748.428,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454748.431,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454748.434,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454748.437,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454748.448,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454749.392,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454749.395,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454749.398,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454749.401,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454749.411,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454749.685,14.1,,,Vis.,SXN,,"""140,147""",,40110,,0,,V,,,,LX CYG,,STD,,,,
2454750.377,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454750.38,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454750.383,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454750.39,12.4,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454751.488,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454751.491,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454751.494,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454751.498,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454751.504,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454752.379,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454752.382,12.4,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454752.392,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454757.3,13.21,0.01,,V,TRF,,124,,80607,,0,1.01,V,12.441,,,LX CYG,,STD,,,,
2454758.452,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454758.455,13,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454758.458,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454758.461,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454758.471,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454758.555,12.71,0.018,,V,GKA,,127,,71107,,0,,V,12.7,,,LX CYG,,STD,,,,
2454758.662,12.538,0.071,,V,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.073,V,13.271,13.217,,LX CYG,,STD,,,,
2454758.664,14.491,0.358,,B,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.076,V,14.885,14.338,,LX CYG,,STD,,,,
2454758.665,9.123,0.021,,I,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.078,V,12.854,13.361,,LX CYG,,STD,,,,
2454758.666,12.652,0.08,,V,TRE,,000-BCP-647,000-BCP-617,1249AEV,,0,1.08,V,13.248,13.204,,LX CYG,,STD,,,,
2454759.362,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454759.365,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454759.372,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454761.3,13.5,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454762.373,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454762.377,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454762.38,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454762.383,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454762.453,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454764.491,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454764.494,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454764.497,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454764.5,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454764.51,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454767.4,13.7,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454768.456,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454768.46,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454768.463,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454768.466,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454768.476,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454770.615,14,,,Vis.,KMA,,140,,40110,,,,V,,,,LX CYG,,STD,,,,
2454778.513,12.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454778.516,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454778.519,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454778.522,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454779.3,13.7,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454789.3,13.7,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454795.438,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454795.441,12.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454795.444,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454795.448,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454795.457,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454796.3,13.8,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454798.2,13.57,0.02,,V,TRF,,124,,80607,,0,1.01,V,12.441,,,LX CYG,,STD,,,,
2454804.2,13.9,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454804.406,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454804.41,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454804.413,12.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454804.416,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454804.426,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454804.624,12.948,0.004,,V,MQE,,123,,81209,GRAS-G4,0,1.496,V,12.287,,,LX CYG,,STD,,,,
2454818.405,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454818.409,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454818.412,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454818.415,12.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454821.2,13.8,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454821.624,12.64,0.003,,V,MQE,,110,,81222,GRAS-G4,0,1.853,V,10.964,,,LX CYG,,STD,,,,
2454822.396,12.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454822.399,12.9,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454827.322,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454827.325,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454827.328,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454827.331,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454827.341,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454828.322,13,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454828.324,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454828.325,12.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454829.31,12.9,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454829.312,12.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454829.313,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454829.315,13,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454829.656,13.31,0.006,,V,MQE,,117_1,,90106,GRAS-G4,0,1.725,V,11.68,,,LX CYG,,STD,,,,
2454830.324,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454830.326,13,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454830.327,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454830.329,12.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454838.324,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454838.325,12.9,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454838.327,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454838.329,13,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454841.306,12.9,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454841.307,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454841.309,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454841.31,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454841.595,13.857,0.012,,V,MQE,,117,,90115,GRAS-G4,0,2.149,V,11.664,,,LX CYG,,STD,,,,
2454848.597,12.845,0.003,,V,MQE,,117,119,90123,GRAS-G4,0,2.482,V,11.664,12.197,,LX CYG,,STD,,,,
2454851.2,13.9,,,Vis.,CMG,,na,,na,na,0,,V,,,,LX CYG,,STD,,,,
2454855.308,12.6,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454855.31,12.8,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454855.311,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454855.313,12.6,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454855.318,14.3,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454862.278,12.8,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454862.279,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454862.281,12.5,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454862.282,12.7,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454863.279,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454863.281,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454863.282,12.7,,,V,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454863.284,12.5,,,TG,MEV,,,,,,0,,V,,,,LX CYG,,STD,,,,
2454934.921,12.345,0.035,,V,MQE,,ENSEMBLE,153_2,90416,GRAS-G4,0,1.904,V,,15.367,,LX CYG,,STD,,,,
2454942.93,12.345,0.003,,V,MQE,,110,142,100210,,0,1.599,Z,10.964,14.184,,LX CYG,,STD,,,,
2454950.925,12.189,0.003,,V,MQE,,110,142,100210,,0,1.476,Z,10.964,14.163,,LX CYG,,STD,,,,
2454951.64,12.59,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
2454953.62,12.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,LX CYG,AFOEV,STD,,,,
